wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,condition,trial
0.14822061220183969,0.14371800795197487,300,265,265,0,1,388f4bedb6e846bfabfa2db72d01d80b,2007,repeat,0
0.14919823384843767,0.14467105502262712,300,265,265,0,1,697dacb1c323495ca2d7b7d1d89c17cf,2007,repeat,1
0.14756006305105984,0.14334322209469974,300,265,265,0,1,561a1d00c2c049e7869cc4896a8b58bd,2007,repeat,2
0.14794446481391788,0.1440651468001306,300,265,265,0,1,b8c89226bcf04d8ba2379568f2c3fdfe,2007,repeat,3
0.15792500600218773,0.15385520597919822,300,265,265,0,1,b65c841d0464448fa137e2b0f3f4716c,2007,repeat,4
0.1599692110903561,0.15615208400413394,300,265,265,0,1,932fc10bf9b9469e8e2c1ae4ac936a3a,2007,repeat,5
0.1597023610956967,0.15580062521621585,300,265,265,0,1,04185aa7aac8453b9397184a7aa929c9,2007,repeat,6
0.16113187395967543,0.15679941489361227,300,265,265,0,1,56518947cc00497282d45e55075d6ea9,2007,repeat,7
0.16611235192976892,0.16176754096522927,300,265,265,0,1,ca2e87fc6419421488e135638f3c0a0b,2007,repeat,8
0.13931954908184707,0.13487077015452087,300,265,265,0,1,42840b78973549b191312d2743f240af,2007,repeat,9
0.1507731380406767,0.14664412196725607,310,265,265,0,1,78148f7318974d3b982e95f6dbb5ae6b,2084,modified,0
0.14965492393821478,0.14541768189519644,310,265,265,0,1,26948b7817be4216b3aeaca85e0d584e,2084,modified,1
0.13879500096663833,0.13447924703359604,310,265,265,0,1,4f928510d55e47219a1e2558bd30e20d,2084,modified,2
0.14876658213324845,0.1445155651308596,310,265,265,0,1,c77d7087c1a34c45b4fc24dd0ef0c96f,2084,modified,3
0.14939857018180192,0.14507310278713703,310,265,265,0,1,70f386a138a9456dbd907f9661b69a80,2084,modified,4
0.1478220799472183,0.14345242083072662,310,265,265,0,1,988597b9c62846078d3e7016ab008f69,2084,modified,5
0.1592234610579908,0.15557903912849724,310,265,265,0,1,44c1c895b26a4b91affec3fbd2ac152e,2084,modified,6
0.14924242510460317,0.14470153395086527,310,265,265,0,1,190a42a5ca3d426d8231a11bda178832,2084,modified,7
0.14798937691375613,0.1433948059566319,310,265,265,0,1,a473f205be1f4ac59d198a42048bd523,2084,modified,8
0.147757263854146,0.1437018469441682,310,265,265,0,1,33aca518b6304d5fa39414fd35334863,2084,modified,9
