wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,trial,probed_digit,ground_truth_pin,ground_truth_digit1
0.0772909710649401,0.0737215830013156,192,181,181,0,1,b3d9ba08713d4f3db8a065167aca3bd2,1108,1,5,288096,2
0.07719764299690723,0.07378654391504824,192,181,181,0,1,147ec08af0df41988eba07a600f20384,1108,1,6,288096,2
0.07795328088104725,0.07422768301330507,192,181,181,0,1,fe318075da1e494ab94020ad13770678,1108,1,7,288096,2
0.07884848793037236,0.07514233002439141,192,181,181,0,1,08b8918a77e74bf2bd0b2858387c770a,1108,1,8,288096,2
0.07667488697916269,0.0731800920329988,192,181,181,0,1,ec539fe0dab949079790f65323b96b8c,1108,1,9,288096,2
0.07684540003538132,0.07340814103372395,192,181,181,0,1,2ef4b24b5a7045c9ab2de9ad99587ffb,1108,2,0,959053,9
0.07716877898201346,0.07412014598958194,192,181,181,0,1,9ba6b28a41bd4ceab6fb3a87cd78d434,1108,2,1,959053,9
0.07840408501215279,0.07492216909304261,192,181,181,0,1,323d225732db4ef0b40a7d3a1c36ff2d,1108,2,2,959053,9
0.0767493350431323,0.07337378896772861,192,181,181,0,1,522c7d2e5e5847baa558fcbf6805731f,1108,2,3,959053,9
0.07688660104759037,0.07343993312679231,192,181,181,0,1,b8212274ac884a3d94192c6aa5e0cfec,1108,2,4,959053,9
0.07739183702506125,0.07391704199835658,192,181,181,0,1,4b3074e7af604dc9910e18f132b408ab,1108,2,5,959053,9
0.07726089213974774,0.07377956807613373,192,181,181,0,1,d900d362b83a4beb8650f5eb3e4e6e64,1108,2,6,959053,9
0.07704948191531003,0.07368334312923253,192,181,181,0,1,ff37404e035c402a81f6764a5f791797,1108,2,7,959053,9
0.07720221905037761,0.07396520208567381,192,181,181,0,1,ca509bb0dd78495ea4373bd54da5db7d,1108,2,8,959053,9
0.07778539205901325,0.07425896404311061,192,183,183,0,1,d6bfe4b35b504b60907ee0b98351631e,1108,2,9,959053,9
0.07770326314494014,0.07445282209664583,192,181,181,0,1,9c5e52bc638743f4ba646d6986502eeb,1108,3,0,355231,3
0.0779392970725894,0.07469754409976304,192,181,181,0,1,60300e6e3ff64137b97c615fc65115c5,1108,3,1,355231,3
0.07713879505172372,0.07372860796749592,192,181,181,0,1,2e7d22d6699448c483d962264f1a52f1,1108,3,2,355231,3
0.07731711608357728,0.07383744092658162,192,183,183,0,1,e22fc82bf35f4ca388f5aba872b7ba2b,1108,3,3,355231,3
0.07764828717336059,0.07438494893722236,192,181,181,0,1,c3128f4e07804b9aa04466dcb6b9121d,1108,3,4,355231,3
0.07877935213036835,0.07500884216278791,192,181,181,0,1,b06525dd81a24bfbba39d13c24f3273d,1108,3,5,355231,3
0.07795712095685303,0.07440326898358762,192,181,181,0,1,ab973b6cc9e74ba1a31a4de68805d576,1108,3,6,355231,3
0.07762023899704218,0.07443951000459492,192,181,181,0,1,88113fb8c9fe48f29b2baaf5400c99ba,1108,3,7,355231,3
0.07703833002597094,0.07358840014785528,192,181,181,0,1,1c668c4fe9074e8798a0210def556a2d,1108,3,8,355231,3
0.07805504300631583,0.07461903197690845,192,181,181,0,1,341610274a0c434390096dc2c92f3257,1108,3,9,355231,3
0.07736111711710691,0.07397262589074671,192,181,181,0,1,8141563c826f4f3cb222c4ffb650e423,1108,4,0,955570,9
0.07677808799780905,0.07310021901503205,192,181,181,0,1,1c9f6ca5f2044e1f9f412830a22bf35f,1108,4,1,955570,9
0.07872891915030777,0.07539766188710928,192,181,181,0,1,214d13a8165a42d4b7a042b94c61f3aa,1108,4,2,955570,9
0.07828504382632673,0.07462397590279579,192,181,181,0,1,5116dae38df34d3c8d143b88f19a8104,1108,4,3,955570,9
0.07779113599099219,0.07424757303670049,192,181,181,0,1,01985c61376046b28229b9087b8b68bc,1108,4,4,955570,9
0.07783987303264439,0.07432195683941245,192,181,181,0,1,798a0c47f5a44516ab1b765c552fffe4,1108,4,5,955570,9
0.07904119486920536,0.07524548494257033,192,181,181,0,1,060c508c9450493e9a99c4d28b4b9a50,1108,4,6,955570,9
0.0769462981261313,0.07346619106829166,192,181,181,0,1,b6511f73e63c4d168a63e6beda492c56,1108,4,7,955570,9
0.07721513183787465,0.07368868892081082,192,181,181,0,1,fbbbabd233444d06b42b368c1a23256c,1108,4,8,955570,9
0.07732138899154961,0.07350059202872217,192,183,183,0,1,506a29c9cd8a4e62a46713c4ba9e4e4e,1108,4,9,955570,9
0.07768817595206201,0.07417699717916548,192,181,181,0,1,a308c7a6b6bc4fe5bf0a6257e82ff9de,1108,5,0,891820,8
0.07793401787057519,0.07446707901544869,192,181,181,0,1,94262f9c67b94919bcd77b48af81df92,1108,5,1,891820,8
0.07765888003632426,0.0741301157977432,192,181,181,0,1,b4605bb4d281401f98baf5734c3f0c64,1108,5,2,891820,8
0.07836442207917571,0.07477336889132857,192,181,181,0,1,a3d4aab018c34214a5e9f58779bfb497,1108,5,3,891820,8
0.07831563707441092,0.07466664910316467,192,181,181,0,1,b52bdef57cf848d0bcdf97f05f3eff59,1108,5,4,891820,8
0.07773036905564368,0.07452699914574623,192,181,181,0,1,df9cb456dc274327890fd8364e63200b,1108,5,5,891820,8
0.07678788201883435,0.07352443202398717,192,181,181,0,1,2e7c2d08ed6349e5b9a95ec59d06510e,1108,5,6,891820,8
0.07761563104577363,0.07441927096806467,192,181,181,0,1,46fd6d296b3d42a1a3c8dd260a263411,1108,5,7,891820,8
0.07770728087052703,0.07455194392241538,192,183,183,0,1,0fabedc8cdfe46d980a13ac7ab1a0892,1108,5,8,891820,8
0.07743193418718874,0.0741839250549674,192,181,181,0,1,dd4cee4cd3d847119e3a58baf1a75b21,1108,5,9,891820,8
0.07689378596842289,0.07379043404944241,192,183,183,0,1,3d61700c187e4b09a39fe264cd647710,1108,6,0,063635,0
0.07858288800343871,0.0748761068098247,192,181,181,0,1,89d73a5ecfc7468da9aecc6dc82cc02d,1108,6,1,063635,0
0.07660821592435241,0.07333435118198395,192,181,181,0,1,bf1989d7bc0449b49d10de82d53abc84,1108,6,2,063635,0
0.07844763901084661,0.07518308493308723,192,181,181,0,1,7b625f6639f34f7788c3694c8f3e5cc6,1108,6,3,063635,0
0.07738270191475749,0.07432583090849221,192,181,181,0,1,eb5568f487d14c4093af659551e5384d,1108,6,4,063635,0
0.083057242911309,0.07981795305386186,192,181,181,0,1,aa4d0767bca648a3bab216fff5f156e9,1108,6,5,063635,0
0.07919127610512078,0.07599968393333256,192,181,181,0,1,0cc6fe3bb5a645aa9ab8876529770fb4,1108,6,6,063635,0
0.07935177395120263,0.07593592396005988,192,181,181,0,1,66d6fa73e5c14bf1b90314fba34ce0c6,1108,6,7,063635,0
0.07644173596054316,0.07329407893121243,192,181,181,0,1,978b049251f545869f260cf52bb79bf8,1108,6,8,063635,0
0.07700133905746043,0.07355361594818532,192,181,181,0,1,f9e5306cf85b44898f0445eb2a755e52,1108,6,9,063635,0
0.0796233769506216,0.07390801887959242,192,183,183,0,1,d7ec943cb22b4811b857afed2cbcf848,1108,7,0,025159,0
0.07761886483058333,0.07421677396632731,192,181,181,0,1,eceebd3f6fed4ee48b83fa93d8d9631b,1108,7,1,025159,0
0.07712220516987145,0.07363369688391685,192,181,181,0,1,1bea93f28f264b15ba89229e37ccffd4,1108,7,2,025159,0
0.07740679895505309,0.07401323621161282,192,181,181,0,1,a36d244bd1e04701a06c4b69b6c14ea5,1108,7,3,025159,0
0.07750487909652293,0.07376758684404194,192,181,181,0,1,0567963bface49c3aa596e041de09930,1108,7,4,025159,0
0.07788737886585295,0.07428451790474355,192,181,181,0,1,407e1818716a4f92955240304a881a51,1108,7,5,025159,0
0.07653397601097822,0.07279959484003484,192,181,181,0,1,4e4c9fec19324466a8577d2c5ea43c0a,1108,7,6,025159,0
0.07818334898911417,0.07446932001039386,192,181,181,0,1,440ef8e4f525483591a5d3382fd3ad3f,1108,7,7,025159,0
0.07793819485232234,0.07501831697300076,192,181,181,0,1,1ece319d82344db181725e2891bab463,1108,7,8,025159,0
0.07785558700561523,0.07496033213101327,192,181,181,0,1,2c1025982ae146cbaca820886a6ce2e9,1108,7,9,025159,0
0.07761726505123079,0.07446773606352508,192,183,183,0,1,41963982978741fdb2956c30bebddfd3,1108,8,0,061985,0
0.07676559500396252,0.07361009786836803,192,181,181,0,1,ace8c188fcde40aab156770702158646,1108,8,1,061985,0
0.0773214059881866,0.07431341498158872,192,181,181,0,1,c560578834334186977e06835d4a2d19,1108,8,2,061985,0
0.0776799051091075,0.07466684211976826,192,181,181,0,1,b34ae765cf8945bcac63c3a6bce1375d,1108,8,3,061985,0
0.07748054410330951,0.0742321340367198,192,181,181,0,1,670da354a4044e0595671c3973897420,1108,8,4,061985,0
0.08604962006211281,0.07489650789648294,192,181,181,0,1,087bac39479b4546a28cce162504232b,1108,8,5,061985,0
0.07737903902307153,0.07422813400626183,192,181,181,0,1,cb3a2ac25fbf41caa0e62e02338ef6fa,1108,8,6,061985,0
0.07743307203054428,0.0741593660786748,192,181,181,0,1,8a5edeef6ae9438ea3ca19c44659319e,1108,8,7,061985,0
0.07939419103786349,0.07586685102432966,192,181,181,0,1,17b6eff614a549088545a890b4c31e54,1108,8,8,061985,0
0.07652968890033662,0.07325254287570715,192,181,181,0,1,6c862e0b877a48eeb72671967771dfe2,1108,8,9,061985,0
0.07791509106755257,0.07454447308555245,192,181,181,0,1,6821972c88e7428d8cf0c3503f993095,1108,9,0,642667,6
0.07701517990790308,0.07361269020475447,192,181,181,0,1,8a261ef3bb494583b147cf32adf33e8f,1108,9,1,642667,6
0.07674354687333107,0.07354817702434957,192,181,181,0,1,5b499c7de6ec4854afa63e0d95fd22ec,1108,9,2,642667,6
0.07768163387663662,0.07444916106760502,192,181,181,0,1,55eb04def47d4fae9761b65d04a3b909,1108,9,3,642667,6
0.07798582804389298,0.07429339992813766,192,181,181,0,1,884b5523212146d28e7048070c553e35,1108,9,4,642667,6
0.07865388202480972,0.07494692411273718,192,181,181,0,1,de53f73523d04f7a8bb560e1839dd59c,1108,9,5,642667,6
0.07800635718740523,0.0746111620683223,192,183,183,0,1,650adfaa7769455298646b9087d46dc7,1108,9,6,642667,6
0.07752144103869796,0.07447194494307041,192,181,181,0,1,ed93d9da67a94b85a369f2c522333862,1108,9,7,642667,6
0.07621469395235181,0.0732104149647057,192,181,181,0,1,9e7c47cfe36c4e3aba37faddcf472a3e,1108,9,8,642667,6
0.07687553181312978,0.07392169977538288,192,181,181,0,1,a0363f24a9924f58859100eceb972899,1108,9,9,642667,6
0.07843415206298232,0.0751377900596708,192,183,183,0,1,eb38723a223c41e0b4efd6075c130502,1108,10,0,079551,0
0.07817426300607622,0.07468220195733011,192,181,181,0,1,3babb7a0247c403599083dcf87b443d3,1108,10,1,079551,0
0.07738561718724668,0.07410939782857895,192,181,181,0,1,fd01f3dccce94a568f245149551519b1,1108,10,2,079551,0
0.07746985694393516,0.07450466603040695,192,181,181,0,1,179e176c0cd94058a64317f4fa864db2,1108,10,3,079551,0
0.07745635183528066,0.07396528497338295,192,181,181,0,1,fc335c1b8e5841abb9a9efac36a63179,1108,10,4,079551,0
0.07682188390754163,0.07347881700843573,192,181,181,0,1,65f35e297fdc42a48e489fbc4a0e1c84,1108,10,5,079551,0
0.07721723010763526,0.07399283698759973,192,181,181,0,1,563b6d248fb24ade920083531189af22,1108,10,6,079551,0
0.07821014989167452,0.07476319512352347,192,181,181,0,1,4476654631994a93af9810cb83314c0d,1108,10,7,079551,0
0.07786355586722493,0.07472537108696997,192,181,181,0,1,c0feb0492d2b4ec7963f47ea29329b2c,1108,10,8,079551,0
0.07712969393469393,0.07386030908674002,192,181,181,0,1,7814703881b94d3fb8bfd573786cc9d4,1108,10,9,079551,0
0.0772544308565557,0.07424067985266447,192,181,181,0,1,c5a9429c7646494098c7e853d09a2abe,1108,11,0,506470,5
0.07716156588867307,0.07389006903395057,192,181,181,0,1,05d0db8e5da444c7a8f14e0e332421b7,1108,11,1,506470,5
0.07655453798361123,0.07338707288727164,192,181,181,0,1,a0b81526ca3f42e8873c784a4b1fb90a,1108,11,2,506470,5
0.07696886104531586,0.0737127719912678,192,181,181,0,1,1001f7d26144450db363fa0ebb20be06,1108,11,3,506470,5
0.07737582502886653,0.07393638999201357,192,181,181,0,1,f9e951c8fd424de798fc01cd97cd343a,1108,11,4,506470,5
0.07635007193312049,0.07319329609163105,192,185,185,0,1,5fa370466a4d41a4950edfbd70cfd082,1108,11,5,506470,5
0.07752188993617892,0.07420189492404461,192,181,181,0,1,c4665e00d77f44d1aab2944032727533,1108,11,6,506470,5
0.07716811099089682,0.07399264606647193,192,181,181,0,1,9d1e8aa2eec9463e9e0ed83686a976b3,1108,11,7,506470,5
0.0768145730253309,0.07385893305763602,192,181,181,0,1,7d5e88937c5f4edeb56b4b2faf973141,1108,11,8,506470,5
0.0764348569791764,0.07334848097525537,192,181,181,0,1,1658454181554ce58c46b290d7411d48,1108,11,9,506470,5
0.07664242712780833,0.07327515189535916,192,181,181,0,1,1d8581fedf6a4861bc83619294f5b7a9,1108,12,0,987648,9
0.07726792013272643,0.07425572001375258,192,181,181,0,1,f4af06b604b8471e90f8ece3cca1ff4d,1108,12,1,987648,9
0.0766544749494642,0.07340307300910354,192,181,181,0,1,3ffab5b6b5ee426fbe1b7f4cdacc6e60,1108,12,2,987648,9
0.0766067469958216,0.07351155392825603,192,181,181,0,1,c2528338b0ce4b37bb01783e823d0274,1108,12,3,987648,9
0.0775861139409244,0.07434311299584806,192,181,181,0,1,eae1323c9ce3484cb95ff824a3227599,1108,12,4,987648,9
0.0781006789766252,0.07511166296899319,192,181,181,0,1,28feda6cd3fa4296bfab91cc4f7a92bc,1108,12,5,987648,9
0.07728284783661366,0.07421115995384753,192,181,181,0,1,132de430ad634d6d9242eac86a8f80b7,1108,12,6,987648,9
0.07785917283035815,0.07461532298475504,192,181,181,0,1,85c6117bd0ed43ba927b251b760c466e,1108,12,7,987648,9
0.07696748594753444,0.07395509397611022,192,181,181,0,1,9214a170236d45828818c1a07ef6b37d,1108,12,8,987648,9
0.07781549287028611,0.07475741999223828,192,183,183,0,1,5da50a8122ae47259298013d235094c8,1108,12,9,987648,9
0.0766670040320605,0.07336616213433444,192,181,181,0,1,71cee12a57b5492a914c73d8353b076c,1108,13,0,467808,4
0.07702598185278475,0.07355861109681427,192,181,181,0,1,914bf35f52434d578552e7d8657b61cf,1108,13,1,467808,4
0.07673365995287895,0.07370869209989905,192,181,181,0,1,08d34c85e2c04b79b2bd23305fca546a,1108,13,2,467808,4
0.0773261128924787,0.07439239299856126,192,181,181,0,1,037b6c46b11e472b9949882614502ca6,1108,13,3,467808,4
0.07769361999817193,0.07466802699491382,192,183,183,0,1,2d2c26e2a32b4dfebb20a1d6a43da437,1108,13,4,467808,4
0.07711500790901482,0.07418277603574097,192,181,181,0,1,5adbd10b9096424fa2cbcc9d624c976f,1108,13,5,467808,4
0.0806906670331955,0.07382493303157389,192,181,181,0,1,4a32b175f1b54d1ba1bd21828d13445c,1108,13,6,467808,4
0.07655930588953197,0.07357094716280699,192,181,181,0,1,3d0720122bb547648b9eeb9b7f2b7618,1108,13,7,467808,4
0.07575355703011155,0.07297779084183276,192,181,181,0,1,d5615752a42d4cd9b9f1eb506ddb54f0,1108,13,8,467808,4
0.07618178403936327,0.07317430409602821,192,181,181,0,1,a71f843117a14064bf4d5462431e6b0f,1108,13,9,467808,4
0.07644935394637287,0.07336611393839121,192,181,181,0,1,f0f3d36ded3445c29f25d3a79716ba7f,1108,14,0,770895,7
0.07742441794835031,0.07439607381820679,192,181,181,0,1,0f7120679e7d4296b3b4362a688aa1bd,1108,14,1,770895,7
0.07683905400335789,0.07381010195240378,192,181,181,0,1,4937b740da8946479de6473105130535,1108,14,2,770895,7
0.07739969715476036,0.07417413615621626,192,181,181,0,1,476d2af9f09b4346884223e1ac1f1a8c,1108,14,3,770895,7
0.07820466393604875,0.0749508470762521,192,181,181,0,1,c914ad7c52964ffdbfcde0761ba8bf9d,1108,14,4,770895,7
0.0766221231315285,0.07339105801656842,192,181,181,0,1,ec71479248b5445db084aee3a8d1c14a,1108,14,5,770895,7
0.077973686857149,0.07468910003080964,192,181,181,0,1,304bbf668a3849a8949f82cce76f7388,1108,14,6,770895,7
0.07712872000411153,0.07385981408879161,192,183,183,0,1,2f0727bdf9d64d5a86f891b5759ac7d3,1108,14,7,770895,7
0.07757809897884727,0.07415320817381144,192,181,181,0,1,553a7216dd1f4fb8a3cc4071551e64bb,1108,14,8,770895,7
0.07742691389285028,0.07421746500767767,192,181,181,0,1,7364b392b6494615840cc2071abae62a,1108,14,9,770895,7
0.07772187702357769,0.07422938500531018,192,181,181,0,1,ca81358d984741d3ad5a4ceb3b05dbbd,1108,15,0,638309,6
0.07690926198847592,0.07318439986556768,192,181,181,0,1,17b3b208de7e41889dfa3ddafd17d65a,1108,15,1,638309,6
0.07785955700092018,0.07434820081107318,192,181,181,0,1,ae6a5e8269704143af5b4e90ec8bd815,1108,15,2,638309,6
0.07797589409165084,0.07460543606430292,192,181,181,0,1,5099f22dedc84af3a96af71176efe901,1108,15,3,638309,6
0.07779512484557927,0.07440322684124112,192,181,181,0,1,6c6fec1e5785466e863e5fbe008a8373,1108,15,4,638309,6
0.07811517617665231,0.07457990013062954,192,181,181,0,1,c87cf1a0e5b94b7d97dd6d775e988e49,1108,15,5,638309,6
0.07800509501248598,0.07433815393596888,192,183,183,0,1,93f9d09ad2ea498dbce18dc20e166af3,1108,15,6,638309,6
0.07798493490554392,0.07427575392648578,192,181,181,0,1,fc0159a4b1dc4d0894872b18dc0ae2e6,1108,15,7,638309,6
0.07832928909920156,0.07481689401902258,192,181,181,0,1,b167557c1ae7446da93cf331ee87860a,1108,15,8,638309,6
0.07852239510975778,0.07506252801977098,192,181,181,0,1,c95c7db161664bd78467bbbae63dfa2e,1108,15,9,638309,6
0.07764966785907745,0.074054952012375,192,181,181,0,1,66169aca82414f9681971dcc931303f7,1108,16,0,645145,6
0.07676950097084045,0.07319043297320604,192,181,181,0,1,3cb295bf4121424ebdbf89b67f33fd30,1108,16,1,645145,6
0.07876574085094035,0.07499934313818812,192,181,181,0,1,41c56eb353074977a00f9f46dc2512b9,1108,16,2,645145,6
0.07788128592073917,0.07454983610659838,192,181,181,0,1,74f0c7d7f80c466584f9c5186cd7bd5e,1108,16,3,645145,6
0.07801544689573348,0.07418925710953772,192,181,181,0,1,ec7a3c66458e421fa3b8672882bb67ea,1108,16,4,645145,6
0.07690625404939055,0.07321808091364801,192,181,181,0,1,187f77c710434d279f92350301a487d7,1108,16,5,645145,6
0.07648885902017355,0.07316952105611563,192,183,183,0,1,a16b5d0d8d3c48a69263bc23f7614013,1108,16,6,645145,6
0.07745920307934284,0.07386471005156636,192,181,181,0,1,c4081d8ec74b4cd289b167e0febb549a,1108,16,7,645145,6
0.07849151594564319,0.07500446308404207,192,181,181,0,1,e040534dd71f4d189a953ff3d9043901,1108,16,8,645145,6
0.07757896394468844,0.07424800982698798,192,181,181,0,1,85806e63e5944f148727815e4cd0b338,1108,16,9,645145,6
0.08818992809392512,0.08474042918533087,192,181,181,0,1,f3f9b5d9fc6a4e87937ae825a58825db,1108,17,0,834315,8
0.07830548216588795,0.07498743897303939,192,181,181,0,1,d3681afe6abd4468bc37ad0e0abfbed3,1108,17,1,834315,8
0.07657082797959447,0.07336581102572381,192,181,181,0,1,36d982a41bab499596d1debd6d48ddaa,1108,17,2,834315,8
0.07684899005107582,0.07352989190258086,192,181,181,0,1,780332a92be74b5a970482e0d20503dd,1108,17,3,834315,8
0.07648697192780674,0.07324837008491158,192,181,181,0,1,8ee60dee680d47babf9259ac5d50caa7,1108,17,4,834315,8
0.07639138703234494,0.07331619411706924,192,181,181,0,1,e7f662aacc97456fa0d81136917c1e86,1108,17,5,834315,8
0.07717391988262534,0.07372064609080553,192,181,181,0,1,a7916d972c074148917d0c2f170f788d,1108,17,6,834315,8
0.07733062608167529,0.07408725703135133,192,181,181,0,1,26f83ab1ca1a4d21bbc6387fc1cda144,1108,17,7,834315,8
0.07850765902549028,0.07495107082650065,192,183,183,0,1,dd6e92a3d0cf4db1ad28f1c6147c97fb,1108,17,8,834315,8
0.0769072468392551,0.07322830590419471,192,181,181,0,1,5ccb5ca338274afba6c30501e4efe21a,1108,17,9,834315,8
0.07765368488617241,0.07394842407666147,192,181,181,0,1,0313599b239f4e3e88aa6a0179db8e31,1108,18,0,944660,9
0.07767147710546851,0.07447378686629236,192,181,181,0,1,ae831e8e986a45698466c60df8e3fa41,1108,18,1,944660,9
0.07786997384391725,0.0747248618863523,192,181,181,0,1,194afe37262f4acd8369a437fc887936,1108,18,2,944660,9
0.07688950281590223,0.0741716087795794,192,181,181,0,1,f331c3996b5b408880c10a6e22512f7e,1108,18,3,944660,9
0.07759662787429988,0.07451212499290705,192,181,181,0,1,72c1884d8dc449c1afbcd8327a377123,1108,18,4,944660,9
0.07710108812898397,0.07417108118534088,192,181,181,0,1,11960fee5a79482d81a6f3ff9ebdb3a4,1108,18,5,944660,9
0.07616116106510162,0.07317553693428636,192,181,181,0,1,12bf15c2968f4dfda25cdfe6d78e4999,1108,18,6,944660,9
0.07654226897284389,0.07341617997735739,192,181,181,0,1,0150ad0e740b454baf7170db272700a3,1108,18,7,944660,9
0.07658158103004098,0.07355824485421181,192,181,181,0,1,e652cecddbc1455ab2501688dbe22e58,1108,18,8,944660,9
0.07711361697874963,0.07412356091663241,192,183,183,0,1,3315f296fa354bc9af4b6fb35fbc8dfe,1108,18,9,944660,9
0.07721704104915261,0.07418541796505451,192,181,181,0,1,36bb9cb181cb467ebdf353a6066b20b5,1108,19,0,789952,7
0.07687943894416094,0.07358130114153028,192,181,181,0,1,08f280b1d9684c3795e53544e6c9b6b1,1108,19,1,789952,7
0.07713094493374228,0.0739153518807143,192,181,181,0,1,c14f2c9aaa5d4cb69bd34c3803090ed0,1108,19,2,789952,7
0.07815559394657612,0.07479250989854336,192,181,181,0,1,6d0a9728094f40a7945e892404823653,1108,19,3,789952,7
0.07685995101928711,0.07349496404640377,192,181,181,0,1,e3c2b19c95d9449fa8778c4f44087373,1108,19,4,789952,7
0.07792026293464005,0.07459188508801162,192,181,181,0,1,c6a07e77da704ea6ba45e8685782c937,1108,19,5,789952,7
0.07615954498760402,0.07315108994953334,192,181,181,0,1,c4a42938634840b3a0aebcf08c2a930a,1108,19,6,789952,7
0.07828690693713725,0.07538486691191792,192,183,183,0,1,c65959a2e5494f6db8efb0a62277e1c8,1108,19,7,789952,7
0.0769209919963032,0.07387135201133788,192,181,181,0,1,30acf88217304ec9a14026c7eae777c5,1108,19,8,789952,7
0.07698673591949046,0.0739815121050924,192,181,181,0,1,fcbb0133b22542ffae65a360c737daac,1108,19,9,789952,7
0.07758810091763735,0.0745436439756304,192,183,183,0,1,b27d0604e5894b10835d919a62887a9a,1108,20,0,020964,0
0.07675745408050716,0.07367765507660806,192,181,181,0,1,70ff966150bf441ebd9e134227467658,1108,20,1,020964,0
0.07714099390432239,0.07353410101495683,192,181,181,0,1,9c637fd7652d42e694cd92205d041ede,1108,20,2,020964,0
0.07750946003943682,0.07401703298091888,192,181,181,0,1,26719cfffa374721bc579b5c234bb489,1108,20,3,020964,0
0.07866732589900494,0.07511233701370656,192,181,181,0,1,50f4d177605042b09879e37edbee8fc0,1108,20,4,020964,0
0.07781122298911214,0.07422860316000879,192,181,181,0,1,e3219416f90d43fa8af0a8a2aeb7da56,1108,20,5,020964,0
0.07842135592363775,0.0751354421954602,192,181,181,0,1,0861ae8e2d844f70a4c56b6dd21bfc40,1108,20,6,020964,0
0.0768342548981309,0.07336782803758979,192,181,181,0,1,517644129d3849eeacc23e414ea44492,1108,20,7,020964,0
0.07682454399764538,0.07338093197904527,192,181,181,0,1,25b27708d1a74823a1422c87dcbb18e7,1108,20,8,020964,0
0.0775884531904012,0.07411565794609487,192,181,181,0,1,8e0bb2f9ce18495080e0b74d03fb2b45,1108,20,9,020964,0
0.07931032287888229,0.07565333414822817,192,181,181,0,1,93b93a470f294ee689f9ffe65dca2153,1108,21,0,767140,7
0.07677409495227039,0.07346182782202959,192,181,181,0,1,4fcd38f4b77843ad9159b2e4bbad4bdb,1108,21,1,767140,7
0.07752877310849726,0.07404847303405404,192,181,181,0,1,411aaa7faa8b42298304fff14df9e00c,1108,21,2,767140,7
0.07813743292354047,0.07471108599565923,192,181,181,0,1,f8738815e4834fa89771f1b42531b0b3,1108,21,3,767140,7
0.07751302910037339,0.07406900194473565,192,181,181,0,1,4dc2d9fcdec54a7097ef31ee6bb8b59e,1108,21,4,767140,7
0.07800749689340591,0.0745680769905448,192,181,181,0,1,7913a657d8f44d138e34475d4b212402,1108,21,5,767140,7
0.07702337694354355,0.07359427819028497,192,181,181,0,1,2ffe7f242a6b4954951cda4c3ed889e3,1108,21,6,767140,7
0.07823826698586345,0.07469177502207458,192,183,183,0,1,96ac76d17e12480c8bde682dacf67e71,1108,21,7,767140,7
0.0769325119908899,0.07341438811272383,192,181,181,0,1,75be1feba1284d1e87d26ae566b4b63b,1108,21,8,767140,7
0.07781992689706385,0.07446721289306879,192,181,181,0,1,78734b086e784827acc23297e6bfcddf,1108,21,9,767140,7
0.07815256994217634,0.07469734200276434,192,183,183,0,1,b7a96b7abd45427d92b7ca246c13814d,1108,22,0,023358,0
0.07779687107540667,0.07439946895465255,192,181,181,0,1,62404a1d263146bfb4aeda93221610de,1108,22,1,023358,0
0.078269531019032,0.0747655350714922,192,181,181,0,1,5e391cd2502d44f8bd2d992b24bc7642,1108,22,2,023358,0
