wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,trial,probe_index,probe_candidate,ground_truth_index,ground_truth_candidate
0.07611836213618517,0.07260097516700625,181,179,179,0,1,625054c3b04f4c1c95d0fe53b1aee22f,1098,10,1,719045,0,482913
0.07636236399412155,0.07305872207507491,181,179,179,0,1,cda47e99f4e84b6694e10a2581a6ec19,1098,10,2,356820,0,482913
0.07726208306849003,0.0739184741396457,181,179,179,0,1,84976b0c677a44dc98d7d322f78e7017,1098,10,3,904271,0,482913
0.08049881202168763,0.07712169806472957,181,180,180,0,1,ae071be9e23f4c2bb1aaf665f6af48da,1098,11,0,482913,0,482913
0.07735293102450669,0.07382088899612427,181,179,179,0,1,f5490e50816442b39d5c08a849f1cc43,1098,11,1,719045,0,482913
0.07645249296911061,0.07296353811398149,181,179,179,0,1,45e5ab8c99dc4f3d94c13c8654747941,1098,11,2,356820,0,482913
0.07608026615343988,0.07273342413827777,181,179,179,0,1,85c90f34c600493488c8da053708a4c0,1098,11,3,904271,0,482913
0.07641327707096934,0.07316848309710622,181,179,179,0,1,8e470d45a1554660960284460963a9b8,1098,12,0,482913,2,356820
0.07661996688693762,0.0735836389940232,181,179,179,0,1,74ccedf14bd9491c871f0293491e24b1,1098,12,1,719045,2,356820
0.07949584489688277,0.07611904991790652,181,180,180,0,1,c45d6d29766b4874a4e79d6c2e78a7fe,1098,12,2,356820,2,356820
0.07730293087661266,0.07380508095957339,181,179,179,0,1,ba3aa7b285b54cea93ab6b9bcfe5b01e,1098,12,3,904271,2,356820
0.0810654410161078,0.07781255105510354,181,180,180,0,1,7a2876a924844243a1166c7413156a6a,1098,13,0,482913,0,482913
0.07627946697175503,0.07307329890318215,181,179,179,0,1,efbb158e52984b41843135aa00833706,1098,13,1,719045,0,482913
0.07677476690150797,0.07366659981198609,181,179,179,0,1,e8d571d3038c4153b296ff0cf6b4d50a,1098,13,2,356820,0,482913
