wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,request_index,condition,label
0.08065704489126801,0.07777615310624242,191,190,190,0,1,4bbc6ddf22bf46c3b6dfd5ca3157c269,1146,42,unsalted,baseline
0.08381174597889185,0.08095645532011986,191,190,190,0,1,f9500ec4a3014a589bbfbcf2bdcfffe6,1146,43,unsalted,baseline
0.08961453987285495,0.08668895997107029,191,190,190,0,1,bff187a1596c41e99a3f33c93cea4c58,1146,44,unsalted,baseline
0.08191146701574326,0.07907243119552732,191,190,190,0,1,19df9cbfc5f544479d8256e05f82fba6,1146,45,unsalted,baseline
0.08182775508612394,0.07891884632408619,191,190,190,0,1,77f3328bffc34db69e20cc2e8c25c8b4,1146,46,unsalted,baseline
0.08195047592744231,0.07907457463443279,191,190,190,0,1,747b716bd16f4e589d8cf2b6cb23e5fe,1146,47,unsalted,baseline
0.08262046193704009,0.07961284974589944,191,190,190,0,1,462f7bb82f4d4b3cb62e4a7fba8de98b,1146,48,unsalted,baseline
0.0823554852977395,0.07941064098849893,191,190,190,0,1,626c469174de47afaba5e654d4288f08,1146,49,unsalted,baseline
0.08019710797816515,0.07716770423576236,191,190,190,0,1,040e2408bf174e8bae9036dbb563a12f,1146,50,unsalted,baseline
0.09289551386609674,0.08995252614840865,191,190,190,0,1,4bb3eb6f69694578968336493c1d0668,1146,51,unsalted,baseline
0.08338649803772569,0.08061421476304531,191,190,190,0,1,f62a9445b4ba48769e7ee4a4ddf3cb34,1146,52,unsalted,baseline
0.08044570218771696,0.07750725699588656,191,190,190,0,1,dec85469516e42799b8c964ed68a000e,1146,53,unsalted,baseline
0.08133738581091166,0.07834271807223558,191,190,190,0,1,8d1972150c6042d0a2abe337660d740d,1146,54,unsalted,baseline
0.09377919975668192,0.08872263412922621,191,190,190,0,1,8f44abc958cd43b9aa99b219d5de7c33,1146,55,unsalted,baseline
0.09020244795829058,0.08710929797962308,191,190,190,0,1,4fd56204f758486280385debf957dcdf,1146,56,unsalted,baseline
0.08110116235911846,0.07791125914081931,191,190,190,0,1,0b5bdeaeae1e4e81bccb20158ac93152,1146,57,unsalted,baseline
0.09083829075098038,0.08778851805254817,191,190,190,0,1,549b68ec39a14e84b16f9cf181ca7bbe,1146,58,unsalted,baseline
0.08414283860474825,0.08102524233981967,191,190,190,0,1,d3da0e8acebd4e53a31da4ca0b53ef42,1146,59,unsalted,baseline
